-90.451	19.96
-90.451	19.96
-90.451	19.96
-90.451	19.96
-90.452	19.96
-90.452	19.96
-90.452	19.96
-90.452	19.96
-90.452	19.961
-90.452	19.961
-90.453	19.961
-90.453	19.961
-90.453	19.962
-90.453	19.962
-90.454	19.962
-90.454	19.963
-90.454	19.963
-90.454	19.963
-90.454	19.964
-90.454	19.964
-90.454	19.964
-90.454	19.964
-90.454	19.965
-90.455	19.965
-90.455	19.965
-90.455	19.965
-90.454	19.966
-90.454	19.966
-90.454	19.966
-90.454	19.967
-90.454	19.967
-90.454	19.967
-90.454	19.967
-90.454	19.968
-90.454	19.968
-90.454	19.968
-90.453	19.969
-90.453	19.969
-90.453	19.969
-90.453	19.969
-90.452	19.969
-90.452	19.969
-90.452	19.969
-90.452	19.97
-90.452	19.97
-90.452	19.97
-90.452	19.971
-90.452	19.971
-90.452	19.971
-90.452	19.971
-90.453	19.971
-90.453	19.971
-90.453	19.972
-90.453	19.972
-90.453	19.972
-90.453	19.973
-90.452	19.973
-90.452	19.973
-90.452	19.973
-90.452	19.973
-90.452	19.973
-90.452	19.973
-90.452	19.974
-90.452	19.974
-90.452	19.974
-90.452	19.975
-90.451	19.975
-90.451	19.975
-90.452	19.975
-90.452	19.975
-90.452	19.975
-90.452	19.975
-90.453	19.975
-90.453	19.975
-90.453	19.975
-90.454	19.975
-90.454	19.975
-90.454	19.974
-90.455	19.975
-90.455	19.975
-90.455	19.975
-90.456	19.975
-90.456	19.975
-90.457	19.974
-90.457	19.974
-90.458	19.974
-90.459	19.974
-90.46	19.974
-90.46	19.975
-90.46	19.975
-90.46	19.975
-90.461	19.974
-90.46	19.974
-90.46	19.974
-90.46	19.974
-90.461	19.973
-90.461	19.973
-90.461	19.973
-90.461	19.974
-90.462	19.974
-90.462	19.974
-90.462	19.974
-90.462	19.975
-90.463	19.975
-90.463	19.975
-90.463	19.976
-90.463	19.976
-90.463	19.976
-90.463	19.976
-90.463	19.976
-90.463	19.977
-90.463	19.977
-90.464	19.977
-90.464	19.978
-90.464	19.978
-90.464	19.978
-90.464	19.979
-90.464	19.979
-90.465	19.979
-90.465	19.979
-90.465	19.98
-90.466	19.98
-90.466	19.98
-90.466	19.98
-90.466	19.98
-90.467	19.981
-90.467	19.981
-90.467	19.981
-90.467	19.982
-90.466	19.982
-90.466	19.982
-90.466	19.982
-90.465	19.981
-90.465	19.982
-90.466	19.982
-90.466	19.982
-90.466	19.982
-90.467	19.982
-90.467	19.982
-90.467	19.983
-90.468	19.983
-90.468	19.983
-90.468	19.983
-90.468	19.984
-90.469	19.984
-90.469	19.985
-90.469	19.985
-90.469	19.985
-90.469	19.985
-90.468	19.986
-90.468	19.986
-90.468	19.986
-90.468	19.986
-90.467	19.986
-90.467	19.986
-90.467	19.987
-90.467	19.987
-90.466	19.987
-90.466	19.987
-90.466	19.987
-90.465	19.988
-90.465	19.988
-90.464	19.988
-90.464	19.988
-90.465	19.988
-90.465	19.988
-90.465	19.988
-90.466	19.988
-90.466	19.988
-90.466	19.988
-90.466	19.987
-90.467	19.987
-90.467	19.987
-90.467	19.987
-90.467	19.987
-90.468	19.987
-90.468	19.986
-90.468	19.986
-90.469	19.986
-90.469	19.986
-90.469	19.985
-90.469	19.985
-90.469	19.985
-90.469	19.985
-90.47	19.984
-90.47	19.985
-90.47	19.985
-90.47	19.985
-90.47	19.985
-90.47	19.986
-90.471	19.986
-90.47	19.986
-90.47	19.986
-90.47	19.987
-90.47	19.987
-90.47	19.987
-90.47	19.988
-90.47	19.988
-90.47	19.988
-90.47	19.988
-90.47	19.989
-90.47	19.989
-90.47	19.989
-90.47	19.989
-90.47	19.99
-90.47	19.99
-90.47	19.99
-90.47	19.991
-90.47	19.991
-90.47	19.991
-90.47	19.991
-90.47	19.992
-90.47	19.992
-90.471	19.991
-90.471	19.992
-90.471	19.992
-90.471	19.992
-90.471	19.992
-90.471	19.992
-90.472	19.993
-90.472	19.993
-90.472	19.993
-90.473	19.994
-90.473	19.994
-90.473	19.994
-90.473	19.995
-90.473	19.995
-90.473	19.995
-90.473	19.995
-90.472	19.995
-90.472	19.995
-90.472	19.995
-90.471	19.995
-90.471	19.995
-90.47	19.996
-90.47	19.996
-90.47	19.996
-90.469	19.996
-90.469	19.996
-90.468	19.997
-90.468	19.997
-90.468	19.997
-90.467	19.997
-90.467	19.997
-90.466	19.998
-90.466	19.998
-90.466	19.998
-90.465	19.998
-90.465	19.998
-90.465	19.999
-90.465	19.999
-90.464	19.999
-90.464	19.999
-90.464	19.999
-90.464	20
-90.464	20
-90.463	20
-90.463	20
-90.463	20.001
-90.463	20.001
-90.463	20.001
-90.462	20.002
-90.462	20.002
-90.462	20.002
-90.462	20.003
-90.461	20.003
-90.461	20.002
-90.461	20.002
-90.461	20.002
-90.461	20.002
-90.461	20.003
-90.461	20.003
-90.461	20.003
-90.462	20.003
-90.462	20.003
-90.462	20.003
-90.462	20.004
-90.462	20.004
-90.463	20.004
-90.463	20.004
-90.463	20.004
-90.463	20.005
-90.462	20.005
-90.462	20.006
-90.462	20.006
-90.462	20.006
-90.462	20.006
-90.463	20.007
-90.463	20.007
-90.463	20.007
-90.463	20.007
-90.463	20.008
-90.463	20.008
-90.463	20.008
-90.463	20.008
-90.463	20.009
-90.463	20.009
-90.463	20.009
-90.463	20.009
-90.463	20.01
-90.463	20.01
-90.463	20.01
-90.463	20.01
-90.463	20.01
-90.463	20.011
-90.463	20.011
-90.463	20.011
-90.463	20.011
-90.463	20.011
-90.463	20.012
-90.463	20.012
-90.463	20.012
-90.463	20.012
-90.463	20.012
-90.463	20.013
-90.463	20.013
-90.463	20.013
-90.463	20.013
-90.463	20.014
-90.463	20.014
-90.463	20.014
-90.462	20.014
-90.463	20.014
-90.463	20.014
-90.463	20.014
-90.463	20.014
-90.464	20.015
-90.465	20.015
-90.465	20.015
-90.465	20.015
-90.465	20.015
-90.465	20.015
-90.466	20.015
-90.466	20.016
-90.466	20.016
-90.466	20.016
-90.466	20.016
-90.466	20.016
-90.466	20.016
-90.466	20.017
-90.467	20.017
-90.467	20.017
-90.467	20.017
-90.467	20.017
-90.467	20.017
-90.467	20.018
-90.467	20.018
-90.467	20.018
-90.468	20.019
-90.468	20.019
-90.468	20.019
-90.468	20.019
-90.468	20.02
-90.468	20.02
-90.469	20.02
-90.469	20.02
-90.469	20.021
-90.469	20.021
-90.469	20.021
-90.468	20.021
-90.468	20.021
-90.468	20.021
-90.468	20.021
-90.467	20.021
-90.467	20.022
-90.467	20.022
-90.467	20.022
-90.468	20.022
-90.468	20.022
-90.469	20.022
-90.469	20.022
-90.469	20.022
-90.469	20.022
-90.47	20.022
-90.47	20.022
-90.47	20.023
-90.47	20.023
-90.471	20.023
-90.471	20.024
-90.471	20.024
-90.471	20.024
-90.471	20.025
-90.471	20.025
-90.472	20.025
-90.472	20.026
-90.472	20.026
-90.473	20.026
-90.473	20.026
-90.473	20.026
-90.474	20.026
-90.474	20.027
-90.474	20.027
-90.474	20.027
-90.474	20.027
-90.474	20.027
-90.474	20.028
-90.474	20.028
-90.474	20.028
-90.474	20.028
-90.475	20.028
-90.475	20.028
-90.475	20.029
-90.475	20.029
-90.476	20.029
-90.476	20.029
-90.476	20.029
-90.476	20.03
-90.476	20.03
-90.476	20.03
-90.476	20.031
-90.476	20.031
-90.476	20.03
-90.476	20.03
-90.477	20.03
-90.477	20.03
-90.477	20.03
-90.477	20.03
-90.478	20.03
-90.478	20.03
-90.478	20.03
-90.478	20.03
-90.478	20.031
-90.478	20.031
-90.478	20.032
-90.478	20.032
-90.479	20.032
-90.479	20.033
-90.479	20.033
-90.479	20.033
-90.479	20.033
-90.479	20.034
-90.479	20.034
-90.479	20.034
-90.479	20.035
-90.479	20.035
-90.479	20.035
-90.479	20.035
-90.479	20.035
-90.479	20.036
-90.479	20.036
-90.479	20.036
-90.479	20.037
-90.479	20.037
-90.479	20.037
-90.479	20.038
-90.479	20.038
-90.479	20.039
-90.479	20.039
-90.479	20.039
-90.479	20.04
-90.479	20.04
-90.479	20.04
-90.48	20.041
-90.48	20.041
-90.48	20.041
-90.479	20.041
-90.479	20.042
-90.478	20.042
-90.479	20.042
-90.479	20.042
-90.48	20.041
-90.48	20.041
-90.48	20.041
-90.481	20.042
-90.481	20.042
-90.481	20.042
-90.481	20.042
-90.481	20.043
-90.481	20.043
-90.481	20.043
-90.482	20.043
-90.482	20.044
-90.482	20.044
-90.482	20.044
-90.483	20.044
-90.483	20.045
-90.483	20.045
-90.483	20.045
-90.483	20.045
-90.483	20.045
-90.483	20.046
-90.484	20.046
-90.484	20.046
-90.484	20.047
-90.484	20.047
-90.484	20.047
-90.484	20.048
-90.485	20.048
-90.485	20.048
-90.485	20.048
-90.485	20.049
-90.485	20.049
-90.485	20.049
-90.484	20.048
-90.484	20.048
-90.484	20.049
-90.484	20.049
-90.484	20.049
-90.484	20.049
-90.485	20.049
-90.485	20.05
-90.485	20.05
-90.485	20.051
-90.485	20.051
-90.485	20.051
-90.485	20.052
-90.485	20.052
-90.485	20.051
-90.485	20.051
-90.486	20.051
-90.486	20.051
-90.486	20.051
-90.486	20.051
-90.486	20.051
-90.486	20.051
-90.486	20.052
-90.487	20.052
-90.487	20.053
-90.487	20.053
-90.487	20.053
-90.487	20.053
-90.487	20.054
-90.488	20.054
-90.488	20.054
-90.488	20.054
-90.488	20.055
-90.488	20.055
-90.488	20.055
-90.488	20.055
-90.488	20.055
-90.488	20.056
-90.489	20.056
-90.489	20.056
-90.489	20.057
-90.489	20.057
-90.489	20.057
-90.489	20.057
-90.489	20.057
-90.489	20.057
-90.49	20.058
-90.49	20.058
-90.49	20.059
-90.49	20.059
-90.49	20.059
-90.49	20.06
-90.49	20.06
-90.49	20.06
-90.49	20.06
-90.49	20.06
-90.491	20.06
-90.491	20.061
-90.491	20.061
-90.491	20.062
-90.491	20.062
-90.491	20.062
-90.491	20.063
-90.49	20.063
-90.49	20.063
-90.49	20.063
-90.49	20.064
-90.489	20.064
-90.489	20.064
-90.489	20.065
-90.489	20.065
-90.489	20.065
-90.489	20.066
-90.489	20.066
-90.488	20.066
-90.488	20.067
-90.488	20.067
-90.487	20.067
-90.487	20.067
-90.487	20.067
-90.487	20.068
-90.486	20.068
-90.486	20.069
-90.486	20.069
-90.486	20.069
-90.486	20.069
-90.486	20.069
-90.486	20.069
-90.486	20.069
-90.486	20.07
-90.486	20.07
-90.486	20.07
-90.486	20.07
-90.486	20.071
-90.486	20.071
-90.486	20.071
-90.486	20.071
-90.486	20.071
-90.486	20.072
-90.486	20.072
-90.486	20.072
-90.486	20.072
-90.486	20.073
-90.486	20.073
-90.486	20.073
-90.486	20.074
-90.486	20.074
-90.486	20.074
-90.486	20.075
-90.486	20.075
-90.486	20.076
-90.486	20.076
-90.486	20.076
-90.486	20.076
-90.486	20.077
-90.486	20.077
-90.485	20.077
-90.485	20.079
-90.485	20.079
-90.486	20.08
-90.486	20.08
-90.486	20.081
-90.486	20.081
-90.486	20.082
-90.486	20.082
-90.486	20.082
-90.486	20.083
-90.486	20.083
-90.486	20.083
-90.485	20.083
-90.485	20.083
-90.485	20.082
-90.485	20.082
-90.485	20.082
-90.484	20.081
-90.484	20.081
-90.483	20.081
-90.483	20.081
-90.483	20.081
-90.482	20.081
-90.482	20.081
-90.482	20.081
-90.483	20.081
-90.483	20.081
-90.483	20.082
-90.484	20.082
-90.484	20.082
-90.484	20.082
-90.484	20.083
-90.484	20.083
-90.484	20.083
-90.485	20.083
-90.485	20.083
-90.485	20.084
-90.485	20.084
-90.486	20.084
-90.486	20.083
-90.486	20.083
-90.486	20.083
-90.487	20.084
-90.486	20.084
-90.486	20.084
-90.486	20.085
-90.486	20.085
-90.487	20.085
-90.487	20.085
-90.487	20.086
-90.486	20.086
-90.486	20.086
-90.486	20.087
-90.487	20.087
-90.487	20.087
-90.487	20.087
-90.486	20.087
-90.487	20.088
-90.486	20.088
-90.486	20.088
-90.486	20.088
-90.486	20.089
-90.486	20.089
-90.485	20.09
-90.485	20.09
-90.485	20.091
-90.485	20.091
-90.485	20.091
-90.485	20.092
-90.485	20.092
-90.484	20.093
-90.484	20.093
-90.484	20.093
-90.483	20.093
-90.483	20.094
-90.482	20.094
-90.482	20.094
-90.482	20.094
-90.481	20.094
-90.481	20.094
-90.481	20.094
-90.481	20.095
-90.481	20.095
-90.481	20.095
-90.48	20.095
-90.48	20.096
-90.48	20.099
-90.48	20.099
-90.481	20.099
-90.481	20.099
-90.481	20.1
-90.481	20.1
-90.481	20.1
-90.48	20.1
-90.48	20.101
-90.48	20.101
-90.48	20.101
-90.48	20.101
-90.48	20.102
-90.48	20.102
-90.48	20.102
-90.479	20.103
-90.479	20.103
-90.479	20.103
-90.479	20.104
-90.479	20.105
-90.479	20.105
-90.479	20.106
-90.479	20.106
-90.48	20.106
-90.48	20.106
-90.48	20.107
-90.481	20.107
-90.48	20.107
-90.48	20.108
-90.48	20.108
-90.479	20.108
-90.479	20.109
-90.479	20.109
-90.479	20.11
-90.479	20.11
-90.479	20.11
-90.478	20.11
-90.478	20.11
-90.478	20.11
-90.477	20.11
-90.477	20.11
-90.477	20.11
-90.478	20.11
-90.478	20.11
-90.479	20.11
-90.479	20.11
-90.479	20.111
-90.479	20.111
-90.479	20.111
-90.479	20.111
-90.479	20.112
-90.479	20.112
-90.479	20.113
-90.479	20.113
-90.479	20.113
-90.479	20.114
-90.48	20.114
-90.48	20.114
-90.48	20.115
-90.48	20.115
-90.48	20.116
-90.481	20.116
-90.481	20.117
-90.481	20.117
-90.481	20.118
-90.481	20.118
-90.481	20.119
-90.481	20.119
-90.481	20.119
-90.481	20.12
-90.481	20.12
-90.481	20.121
-90.481	20.121
-90.481	20.121
-90.481	20.122
-90.481	20.122
-90.482	20.123
-90.482	20.123
-90.482	20.123
-90.482	20.124
-90.482	20.124
-90.482	20.124
-90.482	20.124
-90.482	20.125
-90.482	20.125
-90.482	20.125
-90.482	20.126
-90.482	20.126
-90.482	20.126
-90.482	20.126
-90.482	20.127
-90.482	20.127
-90.483	20.128
-90.483	20.128
-90.483	20.128
-90.483	20.128
-90.483	20.129
-90.484	20.129
-90.484	20.13
-90.484	20.13
-90.485	20.13
-90.485	20.131
-90.485	20.131
-90.485	20.131
-90.485	20.132
-90.485	20.133
-90.486	20.133
-90.486	20.133
-90.486	20.134
-90.486	20.134
-90.487	20.134
-90.487	20.135
-90.487	20.135
-90.488	20.136
-90.488	20.136
-90.488	20.137
-90.488	20.137
-90.488	20.137
-90.488	20.138
-90.488	20.138
-90.488	20.138
-90.489	20.139
-90.489	20.139
-90.489	20.14
-90.488	20.14
-90.489	20.141
-90.489	20.142
-90.489	20.142
-90.489	20.143
-90.489	20.143
-90.489	20.143
-90.489	20.143
-90.49	20.143
-90.49	20.144
-90.49	20.144
-90.491	20.145
-90.491	20.145
-90.491	20.145
-90.491	20.146
-90.491	20.146
-90.491	20.147
-90.491	20.147
-90.491	20.147
-90.491	20.148
-90.491	20.148
-90.492	20.148
-90.492	20.148
-90.492	20.149
-90.492	20.149
-90.492	20.149
-90.493	20.15
-90.493	20.151
-90.493	20.151
-90.493	20.151
-90.493	20.152
-90.494	20.152
-90.494	20.152
-90.494	20.153
-90.494	20.154
-90.494	20.154
-90.494	20.154
-90.494	20.155
-90.494	20.155
-90.495	20.156
-90.495	20.156
-90.495	20.156
-90.495	20.157
-90.495	20.158
-90.495	20.158
-90.495	20.16
-90.495	20.16
-90.495	20.161
-90.495	20.161
-90.494	20.162
-90.494	20.162
-90.494	20.163
-90.494	20.163
-90.494	20.163
-90.493	20.163
-90.493	20.163
-90.493	20.164
-90.493	20.164
-90.492	20.164
-90.492	20.165
-90.492	20.165
-90.491	20.165
-90.491	20.166
-90.491	20.166
-90.491	20.166
-90.491	20.166
-90.49	20.167
-90.49	20.167
-90.49	20.167
-90.49	20.168
-90.49	20.168
-90.489	20.168
-90.489	20.168
-90.489	20.169
-90.488	20.169
-90.488	20.169
-90.488	20.17
-90.487	20.17
-90.487	20.17
-90.487	20.17
-90.487	20.17
-90.486	20.17
-90.486	20.17
-90.486	20.17
-90.485	20.17
-90.485	20.17
-90.485	20.17
-90.484	20.17
-90.484	20.171
-90.483	20.171
-90.483	20.172
-90.482	20.172
-90.482	20.172
-90.482	20.171
-90.482	20.171
-90.482	20.171
-90.482	20.172
-90.482	20.172
-90.481	20.172
-90.481	20.172
-90.481	20.173
-90.48	20.173
-90.48	20.173
-90.48	20.173
-90.48	20.173
-90.48	20.174
-90.48	20.174
-90.48	20.174
-90.48	20.174
-90.48	20.175
-90.48	20.175
-90.48	20.175
-90.48	20.175
-90.48	20.176
-90.48	20.176
-90.48	20.176
-90.479	20.176
-90.479	20.176
-90.479	20.177
-90.479	20.177
-90.479	20.177
-90.479	20.177
-90.479	20.177
-90.479	20.178
-90.479	20.178
-90.479	20.178
-90.48	20.178
-90.48	20.178
-90.48	20.179
-90.48	20.179
-90.48	20.179
-90.479	20.179
-90.479	20.179
-90.479	20.179
-90.479	20.18
-90.479	20.18
-90.479	20.18
-90.479	20.18
-90.48	20.18
-90.48	20.181
-90.48	20.181
-90.479	20.181
-90.479	20.181
-90.479	20.181
-90.479	20.181
-90.479	20.181
-90.479	20.181
-90.478	20.182
-90.478	20.182
-90.478	20.182
-90.478	20.182
-90.478	20.183
-90.478	20.183
-90.478	20.183
-90.478	20.183
-90.478	20.183
-90.478	20.183
-90.478	20.183
-90.478	20.184
-90.478	20.184
-90.478	20.184
-90.478	20.184
-90.478	20.185
-90.478	20.185
-90.478	20.185
-90.478	20.185
-90.479	20.186
-90.479	20.186
-90.479	20.186
-90.479	20.186
-90.479	20.186
-90.479	20.187
-90.479	20.187
-90.479	20.187
-90.479	20.187
-90.479	20.188
-90.479	20.188
-90.479	20.188
-90.479	20.188
-90.479	20.188
-90.479	20.189
-90.479	20.189
-90.479	20.189
-90.479	20.189
-90.479	20.189
-90.479	20.189
-90.478	20.19
-90.478	20.19
-90.478	20.19
-90.478	20.19
-90.478	20.191
-90.478	20.191
-90.478	20.192
-90.479	20.192
-90.478	20.192
-90.478	20.192
-90.479	20.193
-90.479	20.193
-90.479	20.193
-90.479	20.193
-90.479	20.193
-90.479	20.194
-90.479	20.194
-90.479	20.194
-90.479	20.194
-90.479	20.194
-90.479	20.194
-90.479	20.194
-90.479	20.194
-90.479	20.195
-90.479	20.195
-90.479	20.195
-90.479	20.195
-90.479	20.196
-90.479	20.196
-90.479	20.197
-90.479	20.197
-90.479	20.197
-90.48	20.198
-90.48	20.198
-90.48	20.198
-90.48	20.199
-90.48	20.199
-90.481	20.199
-90.481	20.199
-90.481	20.199
-90.481	20.199
-90.48	20.199
-90.48	20.2
-90.48	20.2
-90.481	20.2
-90.481	20.2
-90.481	20.2
-90.48	20.201
-90.48	20.201
-90.48	20.201
-90.48	20.201
-90.48	20.201
-90.48	20.201
-90.481	20.201
-90.481	20.202
-90.481	20.202
-90.481	20.202
-90.481	20.202
-90.48	20.202
-90.48	20.202
-90.48	20.203
-90.48	20.203
-90.479	20.203
-90.479	20.203
-90.479	20.203
-90.479	20.204
-90.479	20.204
-90.479	20.204
-90.478	20.204
-90.478	20.204
-90.478	20.204
-90.479	20.205
-90.479	20.205
-90.479	20.205
-90.479	20.205
-90.479	20.205
-90.48	20.206
-90.48	20.206
-90.48	20.206
-90.48	20.206
-90.48	20.206
-90.48	20.206
-90.48	20.207
-90.479	20.207
-90.479	20.207
-90.479	20.207
-90.48	20.207
-90.48	20.208
-90.48	20.208
-90.48	20.208
-90.481	20.208
-90.481	20.208
-90.481	20.209
-90.481	20.209
-90.481	20.209
-90.481	20.209
-90.481	20.209
-90.482	20.209
-90.482	20.21
-90.482	20.21
-90.482	20.21
-90.483	20.211
-90.483	20.211
-90.483	20.211
-90.483	20.211
-90.484	20.211
-90.484	20.212
-90.484	20.212
-90.485	20.212
-90.485	20.212
-90.485	20.212
-90.485	20.213
-90.485	20.213
-90.486	20.213
-90.486	20.213
-90.486	20.213
-90.487	20.213
-90.487	20.214
-90.488	20.214
-90.488	20.214
-90.488	20.214
-90.489	20.214
-90.489	20.215
-90.489	20.215
-90.489	20.215
-90.489	20.215
-90.489	20.216
-90.489	20.216
-90.489	20.216
-90.489	20.216
-90.489	20.216
-90.489	20.217
-90.488	20.217
-90.488	20.217
-90.488	20.218
-90.488	20.218
-90.488	20.218
-90.488	20.218
-90.488	20.219
-90.488	20.219
-90.488	20.219
-90.487	20.219
-90.487	20.219
-90.487	20.219
-90.487	20.22
-90.487	20.22
-90.487	20.22
-90.487	20.22
-90.487	20.22
-90.486	20.22
-90.486	20.22
-90.486	20.22
-90.486	20.22
-90.486	20.221
-90.487	20.221
-90.487	20.221
-90.487	20.221
-90.487	20.221
-90.487	20.221
-90.487	20.222
-90.488	20.223
-90.488	20.223
-90.488	20.224
-90.488	20.224
-90.488	20.225
-90.487	20.225
-90.487	20.225
-90.487	20.226
-90.487	20.226
-90.487	20.226
-90.487	20.226
-90.487	20.227
-90.487	20.227
-90.487	20.227
-90.487	20.227
-90.488	20.227
-90.488	20.228
-90.487	20.228
-90.488	20.228
-90.488	20.228
-90.488	20.228
-90.488	20.228
-90.488	20.229
-90.488	20.229
-90.488	20.229
-90.488	20.229
-90.488	20.23
-90.488	20.23
-90.488	20.23
-90.488	20.231
-90.488	20.232
-90.488	20.232
-90.488	20.233
-90.488	20.234
-90.488	20.234
-90.488	20.235
-90.488	20.236
-90.488	20.236
-90.488	20.237
-90.488	20.237
-90.488	20.238
-90.488	20.238
-90.488	20.239
-90.488	20.239
-90.488	20.24
-90.488	20.24
-90.488	20.24
-90.488	20.24
-90.489	20.241
-90.489	20.241
-90.489	20.241
-90.489	20.242
-90.489	20.242
-90.489	20.243
-90.489	20.243
-90.489	20.244
-90.489	20.244
-90.489	20.245
-90.489	20.245
-90.489	20.245
-90.489	20.245
-90.489	20.245
-90.489	20.246
-90.49	20.247
-90.489	20.247
-90.489	20.248
-90.489	20.248
-90.489	20.249
-90.489	20.249
-90.49	20.25
-90.491	20.252
-90.492	20.253
-90.493	20.254
-90.493	20.255
-90.493	20.256
-90.495	20.261
-90.495	20.267
-90.496	20.274
-90.496	20.283
-90.495	20.289
-90.493	20.294
-90.494	20.306
-90.493	20.317
-90.493	20.324
-90.492	20.329
-90.49	20.334
-90.489	20.339
-90.49	20.346
-90.492	20.351
-90.489	20.356
-90.49	20.361
-90.487	20.366
-90.484	20.37
-90.482	20.377
-90.479	20.381
-90.479	20.386
-90.48	20.392
-90.482	20.397
-90.48	20.401
-90.482	20.408
-90.478	20.412
-90.483	20.411
-90.483	20.42
-90.481	20.424
-90.484	20.429
-90.485	20.434
-90.482	20.44
-90.482	20.446
-90.479	20.45
-90.484	20.451
-90.488	20.457
-90.489	20.462
-90.484	20.463
-90.479	20.464
-90.475	20.461
-90.47	20.464
-90.467	20.467
-90.471	20.466
-90.477	20.468
